# OSRS sound-effect config names, id<TAB>name.
# Source: the OSRS Wiki "List of sound IDs", which exists only because Jagex
# accidentally shipped the names in the Game Jam: POH Improvements update.
# The cache itself carries NO name hashes on index 4 (verified), so this table
# is the only way to go from a monster to its death cry. Ids only - every byte
# of audio still comes out of the local cache via extract-osrs-sounds.mjs.
264	tzhaar_mej_hit
265	tzhaar_staff
266	tzhaar_xil_attack_blade
267	tzhaar_xil_attack_fork
268	tzhaar_xil_attack_multiblade
269	tzhaar_xil_attack_ring
270	tzhaar_xil_death
271	tzhaar_xil_hit
272	spectre_attack
273	goo_hit
274	spectre_death
275	spectre_hit
276	abyssal_attack
277	abyssal_death
278	abyssal_hit
279	animated_death2
280	animated_death
281	animated_hit
282	banshee_attack
283	banshee_attack_earmuffs
284	banshee_attack_normal
285	banshee_death
286	banshee_hit
287	basilisk_attack
288	basilisk_attack2
289	basilisk_death
290	basilisk_hit
291	firebat_attack
292	bat_attack
293	bat_death
294	bat_hit
295	firebat_death
296	firebat_hit
297	anger_bear_attack
298	anger_bear_death
299	anger_bear_hit
300	bear_attack
301	bear_death
302	bear_hit
303	bearman_attack
304	bearman_death
305	bearman_hit
306	bird_attack
307	bird_death
308	bird_hit
309	seagull_attack
310	seagull_death
311	seagull_hit
312	bloodveld_attack
313	bloodveld_death
314	bloodveld_hit
315	large_boneguard_attack
316	large_boneguard_death
317	large_boneguard_hit
318	small_boneguard_attack
319	small_boneguard_death
320	small_boneguard_hit
321	boulder_rolling_loop
322	boulder_loop
323	brawler_attack
324	brawler_cry
325	brawler_death
326	brawler_hit
327	camel_disgruntled
328	catablepon_attack
329	catablepon_death
330	catablepon_hit
331	catablepon_hit2
332	kitten_attack
333	cat_attack
334	cat_death
335	cat_hiss
336	cat_hit
337	kitten_death
338	kitten_hit
339	kittens_mew
340	purr
341	cave_crawler_attack
342	cave_crawler_death
343	cave_crawler_hit
344	chaos_elemental_confusion_cast
345	chaos_elemental_attack
346	chaos_elemental_confusion_impact
347	chaos_elemental_death
348	chaos_elemental_discord
349	chaos_elemental_discord_cast
350	chaos_elemental_discord_impact
351	chaos_elemental_hit
352	chaos_elemental_madness_cast
353	chaos_elemental_madness_impact
354	rubber_chicken_cluck
355	chicken_attack
356	chicken_death
357	chicken_hit
358	lay_egg
359	chinchompa_attack
360	chinchompa_explode
361	chinchompa_hit
362	chinchompa_trapped
363	cockatrice_attack
364	cockatrice_death
365	cockatrice_hit
366	calf_attack
367	calf_death
368	calf_hit
369	cow_attack
370	cow_death
371	cow_hit
372	milk_cow
373	milk_cow2
374	small_crab_attack
375	small_crab_death
376	small_crab_hit
377	hand_attack
378	hand_death
379	hand_hit
380	fake_creeper_death
381	creeper_attack
382	creeper_death
383	creeper_hit
384	creeper_impact
385	creeper_spit
386	crocodile_attack
387	crocodile_death
388	crocodile_hit
389	dark_beast_attack
390	dark_beast_death
391	dark_beast_hit
392	defiler_attack
393	defiler_death
394	defiler_hit
395	defiler_spike
396	demon_champion_attack
397	black_demon_attack
398	black_demon_death
399	black_demon_hit
400	demon_attack
401	demon_champion_death
402	demon_champion_hit
403	demon_death
404	demon_hit
405	babydragon_attack
406	babydragon_death
407	babydragon_hit
408	dragon_attack
409	dragon_death
410	dragon_hit
411	duck_death
412	duck_hit
413	quack
414	dust_devil_attack
415	dust_devil_death
416	dust_devil_hit
417	dwarf_attack
418	dwarf_death
419	dwarf_hit
420	dwarf_work
421	eagle_attack
422	eagle_attack2
423	eagle_death
424	eagle_hit
425	elf_attack
426	elf_death
427	elf_hit
428	gargoyle_attack
429	gargoyle_death
430	gargoyle_hit
431	ghast_disappear
432	ghast_appear
433	ghast_attack
434	ghast_death
435	ghast_hit
436	ghost_attack
437	ghost_attack2
438	ghost_death
439	ghost_hit
440	ghost_hit2
441	ghoul_champion_attack
442	ghoul_attack
443	ghoul_death
444	ghoul_hit
445	giant_champion_attack
446	earth_giant_attack
447	fire_giant_attack
448	giant_attack
449	moss_giant_attack
450	giant_death
451	giant_hit
452	gnome_glider_attack
453	gnome_attack
454	gnome_death
455	gnome_hit
456	gnome_tortoise_mounted_attack
457	gnome_tortoise_attack
458	gnome_tortoise_death
459	gnome_tortoise_hit
460	gnome_tortoise_mounted_death
461	gnome_tortoise_mounted_hit
462	anger_goblin_attack
463	anger_goblin_death
464	anger_goblin_hit
465	cave_goblin_attack
466	cave_goblin_death
467	cave_goblin_hit
468	goblin_armed
469	goblin_attack
470	goblin_champion_attack
471	goblin_death
472	goblin_hit
473	hobgoblin_champion_hit
474	golem_attack
475	golem_death
476	golem_hit
477	gorilla_beat_loop
478	gorilla_attack
479	gorilla_beatchest
480	gorilla_death
481	gorilla_hit
482	gorilla_hit2
483	growl
484	growl2
485	growl3
486	growl4
487	growl5
488	growl6
489	half_werewolf_attack
490	half_werewolf_death
491	half_werewolf_hit
492	hopeless_attack
493	hopeless_death
494	hopeless_hit
495	hopeless_suck
496	jungle_horror_attack
497	cave_horror_howl
498	jungle_horror_attack2
499	jungle_horror_death
500	jungle_horror_hit
501	barbarian_female_hit
502	barbarian_death
503	human_underwater_death
504	barbarian_hit
505	female_death
506	female_hit
507	female_hit1
508	female_hit2
509	female_hit_1
510	female_hit_2
511	human_block_1
512	human_death
513	human_hit
514	human_hit2
515	human_hit3
516	human_hit4
517	human_hit5
518	human_hit_1
519	human_hit_2
520	human_hit_3
521	human_hit_4
522	human_hit_6
523	human_hit_7
524	huntingbeast_death
525	kebbit_attack
526	kebbit_caught
527	kebbit_death
528	kebbit_hit
529	ice_warrior_death
530	ice_warrior_hit
531	icefiend_attack
532	icefiend_death
533	icefiend_hit
534	imp_attack
535	imp_death
536	imp_hit
537	insect_attack
538	insect_death
539	insect_hit
540	insect_trapped
541	kilrag_attack
542	kilrag_death
543	kilrag_hit
544	jackal_attack
545	jackal_death
546	jackal_hit
547	jelly_attack
548	jelly
549	jelly_death
550	jelly_hit
551	kalphite_flyingqueen_attack
552	kalphite_crack_open
553	kalphite_flyingqueen_death
554	kalphite_flyingqueen_hit
555	kalphite_queen_spines
556	kalthite_egg_crack
557	kalthite_lightning
558	kalthite_lightning_glow
559	kalthite_lightning_impact
560	kalthite_lord_attack
561	kalthite_lord_death
562	kalthite_lord_hit
563	kalthite_queen_attack
564	kalthite_queen_death
565	kalthite_queen_hit
566	kalthite_queen_hit2
567	kalthite_soldier_attack
568	kalthite_soldier_death
569	kalthite_soldier_hit
570	kalthite_squeal
571	kalthite_worker_attack
572	kalthite_worker_death
573	kalthite_worker_hit
574	mandibles
575	killerwatt_ball_attack
576	killerwatt_attack
577	killerwatt_electrocutes
578	killerwatt_ball_death
579	killerwatt_ball_hit
580	killerwatt_death
581	killerwatt_electrocute
582	killerwatt_transforms
583	killerwatt_hit
584	lightningbreath
585	dragonbreath
586	kingicebreath
587	toxicbreath
588	kurask_attack
589	kurask_death
590	kurask_hit
591	lava_launch
592	lava_hit
593	lava_hit_2
594	lava_launch_and_hit
595	lavabeast_attack
596	lavabeast_death
597	lavabeast_hit
598	magmaquiris_attack
599	magmaquiris_death
600	magmaquiris_hit
601	magmaquiris_spines
602	leech_death
603	leech_hit
604	leech_suck
605	lizard_attack
606	lizard_death
607	lizard_hit
608	lizard_cleric_attack
609	lizard_cleric_death
610	lizard_cleric_hit
611	lizardman_attack
612	lizardman_death
613	lizardman_hit
614	locust_attack
615	locust_mage_attack
616	locust_death
617	locust_hit
618	locust_mage_death
619	locust_mage_hit
620	locust_rider_death
621	locust_rider_hit
622	locust_rider_rear
623	mammoth_attack
624	mammoth_death
625	mammoth_hit
626	minotaur_attack
627	minotaur_death
628	minotaur_hit
629	zombie_monkey_attack
630	monkey_attack
631	monkey_caught
632	monkey_death
633	monkey_escape
634	monkey_hit
635	zombie_monkey_death
636	zombie_monkey_hit
637	giant_mosquito_attack
638	mummy_ash_death
639	mummy_appear
640	mummy_on_fire_attack
641	mummy_attack
642	mummy_death
643	mummy_hit
644	mummy_on_fire_death
645	nechrayel_attack
646	nechrayel_death
647	nechrayel_hit
648	orc_attack
649	orc_death
650	orc_hit
651	nasty_tree_attack
652	barklike
653	birdlike
654	cry1
655	cry3
656	goblin2
657	horse_hit
658	rock_spirit_appear
659	rock_spirit
660	scream2
661	scream
662	otherworld_attack
663	otherworld_death
664	otherworld_hit
665	screech2
666	panther_attack
667	panther_death
668	panther_hit
669	penance_queen_range_impact
670	penance_fighter_attack
671	penance_fighter_death
672	penance_fighter_hit
673	penance_healer_heal
674	penance_healer_poison
675	penance_queen_attack
676	penance_queen_death
677	penance_queen_hit
678	penance_queen_range
679	penance_ranger_range_hit
680	penance_ranger_attack
681	penance_ranger_death
682	penance_ranger_hit
683	penance_spawn_death
684	penance_spawn_spawn
685	penance_spawn_hit
686	penguinsheep_escape
687	penguin_attack
688	penguin_death
689	penguin_hit
690	pheasant_attack
691	pheasant_death
692	pheasant_hit
693	pig_attack
694	pig_death
695	pig_hit
696	pyrefiend_attack
697	pyrefiend_death
698	pyrefiend_hit
699	rabbit_atmospheric
700	rabbit_attack
701	rabbit_death
702	rabbit_hit
703	anger_rat_attack
704	anger_rat_death
705	anger_rat_hit
706	king_rat_attack
707	king_rat_death
708	king_rat_hiss
709	king_rat_hit
710	rat_attack
711	rat_death
712	rat_drown
713	rat_hit
714	ravager_attack
715	ravager_death
716	ravager_hit
717	small_rock_crab_attack
718	rock_crab_attack
719	rock_crab_death
720	rock_crab_hit
721	underwater_rock_crab_attack
722	small_rock_crab_death
723	small_rock_crab_hit
724	underwater_rock_crab_death
725	underwater_rock_crab_hit
726	rock_lobster_attack
727	rock_lobster_death
728	rock_lobster_hit
729	rockslug_attack
730	rockslug_death
731	rockslug_hit
732	equip_salamander
733	salamander_attack
734	salamander_belch
735	salamander_blast
736	salamander_blaze
737	salamander_death
738	salamander_flame
739	salamander_hit
740	salamander_scorch
741	scarab_boss_attack
742	scarab_boss_death
743	scarab_boss_hit
744	shade_appear
745	shade_attack
746	shade_death
747	shade_hit
748	shade_sigh
749	shadow_beast_attack
750	shadow_beast_death
751	shadow_beast_hit
752	shark_attack
753	shark_death
754	shark_hit
755	angry_sheep
756	cattleprod
757	ram_attack
758	ram_death
759	ram_hit
760	shear_once
761	shear_sheep
762	sheep_attack
763	sheep_death
764	sheep_hit
765	sheepcall1
766	shifter_attack
767	shifter_death
768	shifter_hit
769	skwy_bite
770	skwy_death
771	skwy_hit
772	skwy_ice
773	skwy_tail
774	armed_skeleton_hit
775	armed_skeleton
776	skeleton_attack
777	skeleton_death
778	skeletons_hiss
779	skelly_hit
780	slagilith_appear
781	slagilith_attack
782	slagilith_death
783	slagilith_hit
784	slime_attack
785	slime_death
786	slime_hit
787	snail_death
788	snail_spit2
789	snail_hit
790	snail_spit
791	big_seasnake_attack
792	big_seasnake_death
793	big_seasnake_hit
794	seasnake_attack
795	seasnake_death
796	seasnake_hit
797	snake_attack
798	snake_death
799	snake_hiss
800	snake_hit
801	snaketest1
802	sphinx_attack
803	sphinx_death
804	sphinx_hit
805	spinner_attack
806	spinner_death
807	spinner_hit
808	spinner_spin
809	splatter_attack
810	splatter_death
811	splatter_hit
812	stag_attack
813	stag_death
814	stag_hit
815	sukqa_attack
816	sukqa_death
817	sukqa_hit
818	swarm_appear
819	swarm_attack
820	swarm_death
821	swarm_hit
822	tanglewood_large_attack
823	tanglewood_large_death
824	tanglewood_large_hit
825	tanglewood_small_attack
826	tanglewood_small_death
827	tanglewood_small_hit
828	dragonkin_attack
829	dragonkin_death
830	dragonkin_hit
831	terrorbird_appear
832	terrorbird_attack
833	terrorbird_death
834	terrorbird_hit
835	tiger_attack
836	tiger_death
837	tiger_hit
838	giant_toad_attack
839	giant_toad_death
840	giant_toad_hit
841	toad2
842	toad_attack
843	toad_death
844	toad_hit
845	torcher_attack
846	torcher_death
847	torcher_fire
848	torcher_hit
849	ice_troll_hit
850	sea_troll_appear
851	rock_impact
852	sea_troll_queen_appear
853	sea_troll_attack
854	sea_troll_death
855	sea_troll_general
856	sea_troll_hit
857	sea_troll_queen_attack
858	sea_troll_queen_death
859	sea_troll_queen_hit
860	stone_impact
861	troll_attack
862	troll_champion_attack
863	troll_champion_death
864	troll_champion_hit
865	troll_champion_swing
866	troll_death
867	troll_guard_attack
868	troll_hit
869	troll_snore
870	troll_throw_rock
871	troll_with_rock_attack
872	trolls_shout
873	turoth_attack
874	turoth_death
875	turoth_hit
876	anger_unicorn_attack
877	anger_unicorn_death
878	anger_unicorn_hit
879	vampire_attack
880	flapping
881	vampire_death_mist
882	vampire_death
883	vyrewatch_vampire_hit
884	vampire_hit
885	vampire_land
886	vampire_suck
887	vampire_weaken
888	vyrewatch_vampire_attack
889	vyrewatch_vampire_death
890	vulture_attack
891	vulture_death
892	vulture_hit
893	wall_beast_attack
894	wall_beast_death
895	wall_beast_foiled
896	wall_beast_hit
897	wall_beast_swipe
898	water_creature_attack
899	water_creature_death
900	water_creature_hit
901	water_creature_spines
902	elemental_summon_skeleton
903	elemental_summon_ghost
904	elemental_summon_skeletonmage
905	elemental_summon_zombie
906	elemental_wizard_death
907	human_into_mushroom
908	mushroom_into_human
909	wolf_attack
910	wolf_attack2
911	wolf_death
912	wolf_hit
913	zogre_axe_attack
914	zogre_attack
915	zogre_shield_hit
916	zogre_death
917	zogre_hit
918	zombie_attack
919	zombie2
920	zombie_atmospheric1
921	zombie_champion_attack
922	zombie_death
923	zombie_hit
924	zombie_pirate_attack
925	zombie_pirate_death
926	zombie_pirate_hit
927	zombie_pirate_limbfall
928	zombie_pirate_punch
929	npc_trapped
930	poh_build_metal
931	POH_man_trap
932	bell_peal
933	ping
934	poh_bigcage
935	poh_boil
936	poh_oub_monster_attack
937	poh_build_stone
938	poh_build_wood
939	poh_change_hair
940	poh_clay_hit
941	poh_clockwork
942	poh_cloth
943	poh_dart_land
944	poh_dart_miss
945	poh_dropcage
946	poh_fairy_appear
947	poh_forcedoor
948	poh_hit_clay
949	poh_hit_limestone
950	poh_hit_marble
951	poh_hoop_misses
952	poh_jester_appear
953	poh_limestone_hit
954	poh_man_trap_avoid
955	poh_marble_hit
956	poh_marbles
957	poh_marbles_avoid
958	poh_offer_bones
959	poh_pitfall_land_spikes
960	poh_oub_monster_death
961	poh_oub_monster_hit
962	poh_pitfall_land_fire
963	poh_pitfall_land_floor
964	poh_pitfall_land_half
965	poh_tablet_break_teleport
966	poh_pitfall_land_water
967	poh_portal_shrink
968	poh_portal_unshrink
969	poh_pugel
970	poh_select
971	poh_setup_stone
972	poh_smallcage
973	poh_sphere_balanced
974	poh_sphere_powerdown
975	poh_sphere_powerup
976	poh_stick_on_hoop
977	poh_stone_shatter
978	poh_stonehit
979	poh_tablet_break
980	poh_tanglevine_dissappear
981	poh_tanglevine
982	poh_tentacle_dissappear
983	poh_tanglevine_loop
984	poh_teleport
985	poh_tentacle
986	poh_tentacle_appear
987	poh_tentacle_hit
988	poh_toy_fallover
989	poh_wind
990	poh_wrong
991	100_jubbly_escape_work2
992	100_jubbly_arrowhit
993	100_jubbly_bounce
994	100_jubbly_escape
995	100_jubbly_escape_work3
996	100_jubbly_escape_wprk
997	100_jubbly_escapes
998	100_ogre_swim
999	100_rantz_kicks_tree
1000	100_underwater_passage
1001	100_bubbles
1002	100_divebomb
1003	100_equip_claw
1004	100_sink
1005	100_iron_door_open_underwater
1006	100_underwater_pick
1007	100_fairy_dragon_appear
1008	100_cat_into_hellcat
1009	100_fairy_appear
1010	100_fairy_disappear
1011	100_fairy_dissappear
1012	100_flambe
1013	100_hellcat_into_cat
1014	100_drop_rockcake
1015	100_drop_coin
1016	100_rockcake_burn_fingers
1017	100_dwarf_cooking
1018	100_eat_rockcake
1019	100_sizzle_gloves
1020	100_cauldron_outside_first
1021	100_cauldron_explodes
1022	100_cauldron_outside
1023	100_cauldron_outside_second
1024	100_cauldron_shake
1025	100_cauldron_shake_initial
1026	100_cauldron_shake_loop
1027	100_cauldron_shake_loop2
1028	100_goblin_falls
1029	100_question_correct
1030	100_egg_hatch
1031	100_question_wrong
1032	100_pull_tree
1033	100_throw_rope
1034	100_unfreeze
1035	100_blowup
1036	100_romancer_entangle
1037	100_romancer_explode
1038	100_summon
1039	100_whiteout
1040	PIN_pending
1041	PIN_beep
1042	PIN_cancel
1043	PIN_pending2
1044	barbassault_egg_explode
1045	barbassault_fill_vial
1046	barbassault_trap
1047	barbassault_trapdoor
1048	barbassault_turret_fire
1049	BF_collect_coke
1050	BF_conveyor_loop
1051	BF_cooldown
1052	BF_conveyor_loop_with_pedals
1053	BF_drivebreaks
1054	BF_oreinfurnace
1055	BF_overheat
1056	BF_pedal_loop
1057	BF_pipebreaks
1058	BF_pump_loop
1059	BF_refuel_stove
1060	BF_repair
1061	BF_smelt
1062	dagganoth_plate_body
1063	dagganoth_egg_open
1064	dagganoth_hide_hit
1065	dagganoth_pressure_door_openandclose
1066	dagganoth_pressure_door_fall
1067	dagganoth_pressure_door_open
1068	dagganoth_range_body
1069	dagganoth_shell_body
1070	dagganoth_splash
1071	dagganoth_support_door
1072	dagganoth_whirlpool
1073	meganoth_death
1074	meganoth_hit
1075	meganoth_melee_attack
1076	support_death
1077	wallasalki_attack
1078	wallasalki_death
1079	wallasalki_hit
1080	DTTD_bone_crossbow_sa
1081	DTTD_bone_crossbow
1082	DTTD_zanik_ladygoblin_attack
1083	DTTD_bone_dagger_slash
1084	DTTD_bone_dagger_stab
1085	DTTD_drink
1086	DTTD_zanik_ladygoblin_death
1087	DTTD_zanik_ladygoblin_hit
1088	branding_zanik
1089	dttd_branding
1090	dttd_branding_2
1091	juna_meditates
1092	pick_up_zaniks_body
1093	smash_machine
1094	zanik_gets_in_crate
1095	zanik_resurrection
1096	FT_chicken_into_human
1097	FT_enchant_flower
1098	FT_fairy_teleport
1099	FT_female_to_male
1100	FT_human_into_chicken
1101	FT_human_into_piglet
1102	FT_male_to_female
1103	FT_piglet_into_human
1104	FT_princess
1105	FT_rainbutt
1106	FT_secateurs
1107	FT_squeeze_past
1108	female_to_male
1109	forget_box_close
1110	fall_off_chair
1111	forget_box_open
1112	forget_cart_move
1113	forget_cart_turn
1114	forget_foottramp
1115	forget_glass_chink
1116	forget_placestone
1117	forget_shaman_all
1118	forget_trackswitch
1119	chesspiece_move
1120	column_full
1121	king
1122	runelink_bottom
1123	runelink_fall
1124	GT_cart_bigpush
1125	GT_cart_push
1126	GT_cutscene_statue
1127	GT_grind_rune
1128	GT_shakegrass
1129	GT_slap
1130	GT_statue
1131	grinder_grinding
1132	fill_ectoplasm
1133	fill_grinder
1134	goobubble
1135	goofade
1136	grinder_empty
1137	grinder_wind
1138	stung
1139	dwarf_spinning
1140	clang1
1141	clang2
1142	dwarf_fillmachine
1143	hammering1
1144	hammering2
1145	hammering3
1146	steam_double
1147	steam_filtered
1148	steam_high
1149	steam_low
1150	steam_mid
1151	steam_soft
1152	steam_veryhigh
1153	steamship
1154	steamship_crashes
1155	steamshunt
1156	whistle1
1157	whistle2
1158	whistle3
1159	collect_sap
1160	boil_off
1161	cat_angry
1162	ics_spectre_appear
1163	happy_meeoow
1164	hypnotise
1165	ics_spectre_attack
1166	ics_spectre_death
1167	ics_spectre_hit
1168	ics_spectre_remove
1169	meeoow
1170	pet_cow
1171	pit_fall
1172	pit_jump
1173	pit_jump_fall
1174	pit_land
1175	pit_shoot
1176	sad_meeoow
1177	scrape_glass
1178	tile_move
1179	tile_reset
1180	vader_breath
1181	wall_crushed
1182	wall_crusher
1183	grind_snail
1184	acid_burn
1185	skeletal_hellhound_hit
1186	mist_appears
1187	skeletal_hellhound_attack
1188	skeletal_hellhound_death
1189	summon_skeletalhound
1190	vanstrom_appears
1191	vanstrom_disappears
1192	vanstrom_laughs
1193	vanstrom_ldisappears
1194	vanstrom_wings
1195	carpet_descend
1196	carpet_rise
1197	history_key_burning
1198	history_key_cold
1199	history_key_freezing
1200	history_key_hot
1201	history_key_steaming
1202	history_key_warm
1203	mourning_bellowsfill
1204	mourning_firegun
1205	mourning_impact
1206	mourning_impact_sheep
1207	mourning_lightdoor
1208	mourning_sneeze
1209	mourning_tickle
1210	mourning_toadfill
1211	mourning_toadload
1212	mourning_toadunload
1213	squish_apples
1214	NTK_door_with_mummy
1215	NTK_chest_open
1216	NTK_jar_with_snake
1217	NTK_jar_open
1218	NTK_sarcophagus_open
1219	NTK_snake_charm
1220	NTK_stone_door_locked
1221	mousetrap_spring
1222	create_smoke
1223	poison_cheese
1224	rat_lever
1225	smoke_out_rats
1226	smoke_rats
1227	RT_unlock_casket
1228	RT_picklock
1229	RT_place_rune
1230	RT_select_rune
1231	RTplace_rune
1232	rogue_gear_select
1233	player_dive
1234	rogue_timedblades_avoid
1235	rogue_magic_door
1236	rogue_pendulum_hit
1237	rogue_placegear
1238	rogue_safe_open
1239	rogue_scythe_avoid
1240	rogue_spinblades_2
1241	rogue_squeeze
1242	spring_floor
1243	safe_crack
1244	sos_deathdoor_close
1245	sos_bigdoor
1246	sos_choir
1247	sos_creaks
1248	sos_deathdoor_open_close
1249	sos_famdoor_close
1250	sos_famdoor_open_close
1251	sos_pestdoor_close
1252	sos_pestdoor_open_close
1253	sos_sack
1254	sos_wardoor_close
1255	sos_wardoor_open
1256	sos_wardoor_open_close
1257	SE_remove_rock
1258	SE_lassoo
1259	SE_waterdoor_unlock
1260	SE_waterpour
1261	banana_slicing
1262	beast_attack
1263	beast_death
1264	beast_hit
1265	throwup1
1266	TBCU_broodoo_hit
1267	TBCU_broodoo
1268	TBCU_diseasecure
1269	TBCU_fencefail
1270	TBCU_findgem
1271	TBCU_mosquito
1272	TBCU_mosquito_3
1273	TBCU_mosquito_5
1274	TBCU_prepare_wood
1275	TBCU_repair_fence
1276	TBCU_repair_middle
1277	TBCU_repellant
1278	TBCU_snake
